target_id,target_url,target_title,target_model,target_version,target_price_gross_eur,target_price_net_eur,target_year,target_km,target_fuel,target_transmission,target_power_hp,target_displacement_cc,match_level,market_sample_size,market_minimum_eur,market_median_eur,market_maximum_eur,comparable_id,source,used_for_price,comparable_title,price_eur,km,year,version,fuel,transmission,power_hp,displacement_cc,url
453730130,https://www.mobile.de/es/veh%C3%ADculos/detalles.html?id=453730130,Cupra Tavascan Endurance Heat Pump Immersive,Tavascan,Endurance Heat Pump Immersive,42990.0,36126.05,2025,5137,Eléctrico,Automático,286,,exact,14,34644.0,37445.0,44500.0,71007807,coches_net,True,CUPRA Tavascan 77kWh Endurance,37990.0,16780,2026,77kWh Endurance,Eléctrico,,286,,https://www.coches.net/cupra-tavascan-77kwh-210kw-286cv-endurance-5p-electrico-hibrido-2025-en-a-coruna-71007807-covo.aspx
453730130,https://www.mobile.de/es/veh%C3%ADculos/detalles.html?id=453730130,Cupra Tavascan Endurance Heat Pump Immersive,Tavascan,Endurance Heat Pump Immersive,42990.0,36126.05,2025,5137,Eléctrico,Automático,286,,exact,14,34644.0,37445.0,44500.0,71125888,coches_net,True,CUPRA Tavascan 77kWh Endurance First Edition,35700.0,18913,2025,77kWh Endurance First Edition,Eléctrico,,286,,https://www.coches.net/cupra-tavascan-77kwh-210kw-endurance-first-edition-5p-electrico-hibrido-2025-en-toledo-71125888-covo.aspx
453730130,https://www.mobile.de/es/veh%C3%ADculos/detalles.html?id=453730130,Cupra Tavascan Endurance Heat Pump Immersive,Tavascan,Endurance Heat Pump Immersive,42990.0,36126.05,2025,5137,Eléctrico,Automático,286,,exact,14,34644.0,37445.0,44500.0,71118481,coches_net,True,CUPRA Tavascan 77kWh Endurance First Edition,35450.0,18913,2025,77kWh Endurance First Edition,Eléctrico,,286,,https://www.coches.net/cupra-tavascan-77kwh-210kw-endurance-first-edition-5p-electrico-hibrido-2024-en-madrid-71118481-covo.aspx
453730130,https://www.mobile.de/es/veh%C3%ADculos/detalles.html?id=453730130,Cupra Tavascan Endurance Heat Pump Immersive,Tavascan,Endurance Heat Pump Immersive,42990.0,36126.05,2025,5137,Eléctrico,Automático,286,,exact,14,34644.0,37445.0,44500.0,70968008,coches_net,True,CUPRA Tavascan 77kWh Endurance First Edition,40700.0,50,2026,77kWh Endurance First Edition,Eléctrico,,286,,https://www.coches.net/cupra-tavascan-77kwh-210kw-endurance-first-edition-5p-electrico-hibrido-2024-en-tarragona-70968008-covo.aspx
453730130,https://www.mobile.de/es/veh%C3%ADculos/detalles.html?id=453730130,Cupra Tavascan Endurance Heat Pump Immersive,Tavascan,Endurance Heat Pump Immersive,42990.0,36126.05,2025,5137,Eléctrico,Automático,286,,exact,14,34644.0,37445.0,44500.0,71134894,coches_net,True,CUPRA Tavascan 77kWh Endurance,36390.0,13300,2025,77kWh Endurance,Eléctrico,,286,,https://www.coches.net/cupra-tavascan-77kwh-210kw-286cv-endurance-5p-electrico-hibrido-2025-en-barcelona-71134894-covo.aspx
453730130,https://www.mobile.de/es/veh%C3%ADculos/detalles.html?id=453730130,Cupra Tavascan Endurance Heat Pump Immersive,Tavascan,Endurance Heat Pump Immersive,42990.0,36126.05,2025,5137,Eléctrico,Automático,286,,exact,14,34644.0,37445.0,44500.0,71134893,coches_net,True,CUPRA Tavascan 77kWh Endurance,36490.0,11100,2025,77kWh Endurance,Eléctrico,,286,,https://www.coches.net/cupra-tavascan-77kwh-210kw-286cv-endurance-5p-electrico-hibrido-2025-en-barcelona-71134893-covo.aspx
453730130,https://www.mobile.de/es/veh%C3%ADculos/detalles.html?id=453730130,Cupra Tavascan Endurance Heat Pump Immersive,Tavascan,Endurance Heat Pump Immersive,42990.0,36126.05,2025,5137,Eléctrico,Automático,286,,exact,14,34644.0,37445.0,44500.0,71189089,coches_net,True,CUPRA Tavascan 77kWh Endurance,40490.0,10858,2025,77kWh Endurance,Eléctrico,,286,,https://www.coches.net/cupra-tavascan-77kwh-210kw-286cv-endurance-5p-electrico-hibrido-2025-en-barcelona-71189089-covo.aspx
453730130,https://www.mobile.de/es/veh%C3%ADculos/detalles.html?id=453730130,Cupra Tavascan Endurance Heat Pump Immersive,Tavascan,Endurance Heat Pump Immersive,42990.0,36126.05,2025,5137,Eléctrico,Automático,286,,exact,14,34644.0,37445.0,44500.0,70992947,coches_net,True,CUPRA Tavascan 77kWh Endurance First Edition,43750.0,3500,2026,77kWh Endurance First Edition,Eléctrico,,286,,https://www.coches.net/cupra-tavascan-77kwh-210kw-endurance-first-edition-5p-electrico-hibrido-2025-en-madrid-70992947-covo.aspx
453730130,https://www.mobile.de/es/veh%C3%ADculos/detalles.html?id=453730130,Cupra Tavascan Endurance Heat Pump Immersive,Tavascan,Endurance Heat Pump Immersive,42990.0,36126.05,2025,5137,Eléctrico,Automático,286,,exact,14,34644.0,37445.0,44500.0,71022259,coches_net,True,CUPRA Tavascan 77kWh Endurance,35450.0,18913,2025,77kWh Endurance,Eléctrico,,286,,https://www.coches.net/cupra-tavascan-77kwh-210kw-286cv-endurance-5p-electrico-hibrido-2025-en-madrid-71022259-covo.aspx
453730130,https://www.mobile.de/es/veh%C3%ADculos/detalles.html?id=453730130,Cupra Tavascan Endurance Heat Pump Immersive,Tavascan,Endurance Heat Pump Immersive,42990.0,36126.05,2025,5137,Eléctrico,Automático,286,,exact,14,34644.0,37445.0,44500.0,71197243,coches_net,True,CUPRA Tavascan 77kWh Endurance,44500.0,4500,2025,77kWh Endurance,Eléctrico,,286,,https://www.coches.net/cupra-tavascan-77kwh-210kw-286cv-endurance-5p-electrico-hibrido-2025-en-baleares-71197243-covo.aspx
414176502,https://www.mobile.de/es/veh%C3%ADculos/detalles.html?id=414176502,Toyota Proace Electric 75Kwh L2 Meister,Proace (Verso),Proace Electric 75Kwh L2 Meister,39590.0,33268.91,2025,1000,Eléctrico,Automático,136,,near,1,29995.0,29995.0,29995.0,71203960,coches_net,True,TOYOTA Proace Verso Shuttle 50kWh VX L2,29995.0,18100,2023,Shuttle 50kWh VX L2,Eléctrico,,136,,https://www.coches.net/toyota-proace-verso-shuttle-50kwh-vx-l2-5p-electrico-hibrido-2023-en-las-palmas-71203960-covo.aspx
